ID	PRODDATE	PROD_ID	SITE_ID	DEPARTMENT_ID	PAYLOAD	DTM
50	4/5/26 0:00	PR101_03_20260405_1_001	101	127	"{""Metrics"":{""Site"":{""Loader_Operator_One"":""Brandon Stephens"",""Shot_Number_One"":""None"",""Trucks_65_Ton"":""0"",""Loader_Operator_Two"":""Beau Thompson"",""Shot_Number_Two"":""None""},""C3"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C4"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""ST3510"",""Performance"":null},""C5"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""ST3510"",""Performance"":null},""Workcenter"":{""Availability"":8.8,""Runtime"":550.0,""Total"":0.0,""Scheduled_Status"":""Scheduled"",""Performance"":0.0,""Scheduled_Runtime"":550.0},""C6"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C7"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C8"":{""Availability"":100.0,""Runtime"":550.0,""Produced_Item_Description"":""1 1/2IN CRUSHER RUN"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""ST5450"",""Performance"":0.0},""Circuit"":{""A"":{""Line"":{""A"":{""Runtime"":0.0,""Total"":0.0},""B"":{""Runtime"":0.0,""Total"":0.0}},""Runtime"":0.0,""Total"":0.0},""B"":{""Runtime"":550.0,""Total"":0.0}},""C1"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null}}}"	4/10/26 3:01
51	4/4/26 0:00	PR101_06_20260404_1_001	101	130	"{""Metrics"":{""Site"":{},""C4"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""Workcenter"":{""Availability"":0.0,""Runtime"":0.0,""Total"":0.0,""Scheduled_Status"":""Scheduled"",""Performance"":null,""Scheduled_Runtime"":810.0},""C9"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null}}}"	4/7/26 16:19
52	4/5/26 0:00	PR101_06_20260405_1_001	101	130	"{""Metrics"":{""Site"":{},""C4"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""Workcenter"":{""Availability"":0.0,""Runtime"":0.0,""Total"":0.0,""Scheduled_Status"":""Scheduled"",""Performance"":null,""Scheduled_Runtime"":809.8},""C9"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null}}}"	4/7/26 16:19
53	4/6/26 0:00	PR101_03_20260406_1_001	101	127	"{""Metrics"":{""Site"":{""Loader_Operator_One"":""Brandon Stephens"",""Shot_Number_One"":""None"",""Trucks_65_Ton"":""0"",""Loader_Operator_Two"":""Beau Thompson"",""Shot_Number_Two"":""None""},""C3"":{""Availability"":0.1,""Runtime"":0.7,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":12.7,""Produced_Item_Code"":""_"",""Performance"":355.7},""C4"":{""Availability"":31.0,""Runtime"":170.7,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":0.0,""Total"":1316.7,""Produced_Item_Code"":""ST3510"",""Performance"":140.3},""C5"":{""Availability"":30.8,""Runtime"":169.5,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":0.0,""Total"":768.8,""Produced_Item_Code"":""ST3510"",""Performance"":82.5},""Workcenter"":{""Availability"":37.0,""Runtime"":890.4,""Total"":2098.2,""Scheduled_Status"":""Scheduled"",""Performance"":77.3,""Scheduled_Runtime"":550.0},""C6"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C7"":{""Availability"":30.9,""Runtime"":169.8,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":1249.1,""Produced_Item_Code"":""_"",""Performance"":175.1},""C8"":{""Availability"":100.0,""Runtime"":550.0,""Produced_Item_Description"":""1 1/2IN CRUSHER RUN"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""ST5450"",""Performance"":0.0},""Circuit"":{""A"":{""Line"":{""A"":{""Runtime"":171.0,""Total"":1329.4},""B"":{""Runtime"":169.5,""Total"":768.8}},""Runtime"":340.5,""Total"":2098.2},""B"":{""Runtime"":550.0,""Total"":0.0}},""C1"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null}}}"	4/10/26 3:01
54	4/7/26 0:00	PR101_03_20260407_1_001	101	127	"{""Metrics"":{""Site"":{""Loader_Operator_One"":""Brandon Stephens"",""Shot_Number_One"":""None"",""Trucks_65_Ton"":""0"",""Loader_Operator_Two"":""Beau Thompson"",""Shot_Number_Two"":""None""},""C3"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":7.4,""Produced_Item_Code"":""_"",""Performance"":425.1},""C4"":{""Availability"":47.3,""Runtime"":260.4,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":0.0,""Total"":881.0,""Produced_Item_Code"":""ST3510"",""Performance"":61.5},""C5"":{""Availability"":46.5,""Runtime"":255.7,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":0.0,""Total"":1310.0,""Produced_Item_Code"":""ST3510"",""Performance"":93.1},""Workcenter"":{""Availability"":51.6,""Runtime"":1066.2,""Total"":2198.4,""Scheduled_Status"":""Scheduled"",""Performance"":59.7,""Scheduled_Runtime"":550.1},""C6"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C7"":{""Availability"":14.2,""Runtime"":77.9,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":535.8,""Produced_Item_Code"":""_"",""Performance"":163.7},""C8"":{""Availability"":100.0,""Runtime"":550.1,""Produced_Item_Description"":""1 1/2IN CRUSHER RUN"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""ST5450"",""Performance"":0.0},""Circuit"":{""A"":{""Line"":{""A"":{""Runtime"":260.4,""Total"":888.4},""B"":{""Runtime"":255.7,""Total"":1310.0}},""Runtime"":516.1,""Total"":2198.4},""B"":{""Runtime"":550.1,""Total"":0.0}},""C1"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null}}}"	4/10/26 7:36
55	4/6/26 0:00	PR101_06_20260406_1_001	101	130	"{""Metrics"":{""Site"":{},""C4"":{""Availability"":21.7,""Runtime"":175.8,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":1334.6,""Produced_Item_Code"":""_"",""Performance"":138.0},""Workcenter"":{""Availability"":0.0,""Runtime"":0.0,""Total"":0.0,""Scheduled_Status"":""Scheduled"",""Performance"":null,""Scheduled_Runtime"":809.8},""C9"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null}}}"	4/10/26 7:36
56	4/7/26 0:00	PR101_03_20260407_1_002	101	127	"{""Metrics"":{""Site"":{""Loader_Operator_One"":""Brandon Stephens"",""Shot_Number_One"":""None"",""Trucks_65_Ton"":""0"",""Loader_Operator_Two"":""Beau Thompson"",""Shot_Number_Two"":""None""},""C3"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":19.2,""Produced_Item_Code"":""_"",""Performance"":70.4},""C4"":{""Availability"":8.7,""Runtime"":53.9,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":0.0,""Total"":389.3,""Produced_Item_Code"":""ST3510"",""Performance"":131.2},""C5"":{""Availability"":8.5,""Runtime"":52.6,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":0.0,""Total"":247.3,""Produced_Item_Code"":""ST3510"",""Performance"":85.5},""Workcenter"":{""Availability"":8.5,""Runtime"":153.0,""Total"":661.4,""Scheduled_Status"":""Unscheduled"",""Performance"":100.6,""Scheduled_Runtime"":618.1},""C6"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C7"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C8"":{""Availability"":7.5,""Runtime"":46.4,""Produced_Item_Description"":""1 1/2IN CRUSHER RUN"",""Belt_Scale_Availability"":0.0,""Total"":5.6,""Produced_Item_Code"":""ST5450"",""Performance"":7.9},""Circuit"":{""A"":{""Line"":{""A"":{""Runtime"":53.9,""Total"":408.5},""B"":{""Runtime"":52.6,""Total"":247.3}},""Runtime"":106.5,""Total"":655.8},""B"":{""Runtime"":46.4,""Total"":5.6}},""C1"":{""Availability"":8.6,""Runtime"":53.3,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":930.8,""Produced_Item_Code"":""_"",""Performance"":109.8}}}"	4/10/26 3:01
57	4/8/26 0:00	PR101_03_20260408_1_001	101	127	"{""Metrics"":{""Site"":{""Loader_Operator_One"":""Brandon Stephens"",""Shot_Number_One"":""None"",""Trucks_65_Ton"":""0"",""Loader_Operator_Two"":""Beau Thompson"",""Shot_Number_Two"":""None""},""C3"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C4"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""ST3510"",""Performance"":null},""C5"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""ST3510"",""Performance"":null},""Workcenter"":{""Availability"":0.0,""Runtime"":0.0,""Total"":0.0,""Scheduled_Status"":""Scheduled"",""Performance"":null,""Scheduled_Runtime"":550.0},""C6"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C7"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C8"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""1 1/2IN CRUSHER RUN"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""ST5450"",""Performance"":null},""Circuit"":{""A"":{""Line"":{""A"":{""Runtime"":0.0,""Total"":0.0},""B"":{""Runtime"":0.0,""Total"":0.0}},""Runtime"":0.0,""Total"":0.0},""B"":{""Runtime"":0.0,""Total"":0.0}},""C1"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null}}}"	4/10/26 3:01
58	4/8/26 0:00	PR101_03_20260408_0_001	101	127	"{""Metrics"":{""Site"":{""Loader_Operator_One"":""Brandon Stephens"",""Shot_Number_One"":""None"",""Trucks_65_Ton"":""0"",""Loader_Operator_Two"":""Beau Thompson"",""Shot_Number_Two"":""None""},""C3"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":87.7,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C4"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":87.8,""Total"":0.0,""Produced_Item_Code"":""ST3510"",""Performance"":null},""C5"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":87.7,""Total"":0.0,""Produced_Item_Code"":""ST3510"",""Performance"":null},""Workcenter"":{""Availability"":0.0,""Runtime"":0.0,""Total"":0.0,""Scheduled_Status"":""Scheduled"",""Performance"":null,""Scheduled_Runtime"":355.2},""C6"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C7"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C8"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""1 1/2IN CRUSHER RUN"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""ST5450"",""Performance"":null},""Circuit"":{""A"":{""Line"":{""A"":{""Runtime"":0.0,""Total"":0.0},""B"":{""Runtime"":0.0,""Total"":0.0}},""Runtime"":0.0,""Total"":0.0},""B"":{""Runtime"":0.0,""Total"":0.0}},""C1"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":87.6,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null}}}"	4/10/26 3:01
59	4/9/26 0:00	PR101_03_20260409_1_001	101	127	"{""Metrics"":{""Site"":{""Loader_Operator_One"":""Brandon Stephens"",""Shot_Number_One"":""None"",""Trucks_65_Ton"":""0"",""Loader_Operator_Two"":""Beau Thompson"",""Shot_Number_Two"":""None""},""C3"":{""Availability"":100.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":99.4,""Total"":10.8,""Produced_Item_Code"":""_"",""Performance"":33.1},""C4"":{""Availability"":100.0,""Runtime"":549.8,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":100.0,""Total"":3858.0,""Produced_Item_Code"":""ST3510"",""Performance"":127.6},""C5"":{""Availability"":100.0,""Runtime"":549.8,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":100.0,""Total"":2720.3,""Produced_Item_Code"":""ST3510"",""Performance"":90.0},""Workcenter"":{""Availability"":91.2,""Runtime"":1099.6,""Total"":6589.1,""Scheduled_Status"":""Scheduled"",""Performance"":108.9,""Scheduled_Runtime"":549.8},""C6"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C7"":{""Availability"":39.4,""Runtime"":216.5,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":40.2,""Total"":759.7,""Produced_Item_Code"":""_"",""Performance"":83.6},""C8"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""1 1/2IN CRUSHER RUN"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""ST5450"",""Performance"":null},""Circuit"":{""A"":{""Line"":{""A"":{""Runtime"":549.8,""Total"":3868.8},""B"":{""Runtime"":549.8,""Total"":2720.3}},""Runtime"":1099.6,""Total"":6589.1},""B"":{""Runtime"":0.0,""Total"":0.0}},""C1"":{""Availability"":100.0,""Runtime"":549.8,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":98.3,""Total"":10931.8,""Produced_Item_Code"":""_"",""Performance"":124.9}}}"	4/10/26 7:36
60	4/7/26 0:00	PR101_06_20260407_1_001	101	130	"{""Metrics"":{""Site"":{},""C4"":{""Availability"":46.3,""Runtime"":374.9,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":3150.9,""Produced_Item_Code"":""_"",""Performance"":152.8},""Workcenter"":{""Availability"":13.5,""Runtime"":109.1,""Total"":1081298.9,""Scheduled_Status"":""Scheduled"",""Performance"":5945744.4,""Scheduled_Runtime"":809.7},""C9"":{""Availability"":13.5,""Runtime"":109.1,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":556.3,""Produced_Item_Code"":""_"",""Performance"":3059.0}}}"	4/10/26 7:35
61	4/7/26 0:00	PR101_06_20260407_1_002	101	130	"{""Metrics"":{""Site"":{},""C4"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.1,""Produced_Item_Code"":""_"",""Performance"":null},""Workcenter"":{""Availability"":49.8,""Runtime"":201.0,""Total"":1654.8,""Scheduled_Status"":""Unscheduled"",""Performance"":4946.1,""Scheduled_Runtime"":403.2},""C9"":{""Availability"":49.8,""Runtime"":201.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":1656.7,""Produced_Item_Code"":""_"",""Performance"":4946.1}}}"	4/10/26 7:35
62	4/8/26 0:00	PR101_06_20260408_1_001	101	130	"{""Metrics"":{""Site"":{},""C4"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""Workcenter"":{""Availability"":68.7,""Runtime"":134.8,""Total"":1041.5,""Scheduled_Status"":""Unscheduled"",""Performance"":4635.2,""Scheduled_Runtime"":196.2},""C9"":{""Availability"":68.7,""Runtime"":134.8,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":1041.5,""Produced_Item_Code"":""_"",""Performance"":4635.2}}}"	4/10/26 7:35
63	4/8/26 0:00	PR101_06_20260408_1_002	101	130	"{""Metrics"":{""Site"":{},""C4"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":12.6,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""Workcenter"":{""Availability"":12.9,""Runtime"":104.9,""Total"":607.0,""Scheduled_Status"":""Scheduled"",""Performance"":3473.4,""Scheduled_Runtime"":809.8},""C9"":{""Availability"":12.9,""Runtime"":104.9,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":12.7,""Total"":607.0,""Produced_Item_Code"":""_"",""Performance"":3473.4}}}"	4/10/26 7:35
64	4/8/26 0:00	PR101_06_20260408_1_003	101	130	"{""Metrics"":{""Site"":{},""C4"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":88.3,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""Workcenter"":{""Availability"":100.0,""Runtime"":403.9,""Total"":3227.8,""Scheduled_Status"":""Unscheduled"",""Performance"":4795.1,""Scheduled_Runtime"":403.9},""C9"":{""Availability"":100.0,""Runtime"":403.9,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":87.9,""Total"":3227.8,""Produced_Item_Code"":""_"",""Performance"":4795.1}}}"	4/10/26 7:35
65	4/9/26 0:00	PR101_06_20260409_1_001	101	130	"{""Metrics"":{""Site"":{},""C4"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":99.1,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""Workcenter"":{""Availability"":0.0,""Runtime"":0.0,""Total"":1111.7,""Scheduled_Status"":""Unscheduled"",""Performance"":5052.7,""Scheduled_Runtime"":196.0},""C9"":{""Availability"":0.0,""Runtime"":132.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":99.2,""Total"":1111.7,""Produced_Item_Code"":""_"",""Performance"":5052.7}}}"	4/10/26 7:35
66	4/9/26 0:00	PR101_06_20260409_1_002	101	130	"{""Metrics"":{""Site"":{},""C4"":{""Availability"":74.7,""Runtime"":605.2,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":98.9,""Total"":4274.6,""Produced_Item_Code"":""_"",""Performance"":128.4},""Workcenter"":{""Availability"":13.8,""Runtime"":111.9,""Total"":83.1,""Scheduled_Status"":""Scheduled"",""Performance"":13.5,""Scheduled_Runtime"":810.0},""C9"":{""Availability"":13.8,""Runtime"":111.9,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":98.9,""Total"":83.1,""Produced_Item_Code"":""_"",""Performance"":13.5}}}"	4/10/26 7:35
67	4/9/26 0:00	PR101_06_20260409_1_003	101	130	"{""Metrics"":{""Site"":{},""C4"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":99.8,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""Workcenter"":{""Availability"":100.0,""Runtime"":403.7,""Total"":838.4,""Scheduled_Status"":""Unscheduled"",""Performance"":37.8,""Scheduled_Runtime"":403.7},""C9"":{""Availability"":100.0,""Runtime"":403.7,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":99.8,""Total"":838.4,""Produced_Item_Code"":""_"",""Performance"":37.8}}}"	4/10/26 7:35
68	4/10/26 0:00	PR101_06_20260410_1_001	101	130	"{""Metrics"":{""Site"":{},""C4"":{""Availability"":0.9,""Runtime"":1.8,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":100.0,""Total"":3.1,""Produced_Item_Code"":""_"",""Performance"":31.8},""Workcenter"":{""Availability"":66.9,""Runtime"":130.9,""Total"":186.5,""Scheduled_Status"":""Unscheduled"",""Performance"":25.9,""Scheduled_Runtime"":195.6},""C9"":{""Availability"":66.9,""Runtime"":130.9,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":100.0,""Total"":186.5,""Produced_Item_Code"":""_"",""Performance"":25.9}}}"	4/10/26 7:35
69	4/9/26 0:00	PR101_03_20260409_1_002	101	127	"{""Metrics"":{""Site"":{""Loader_Operator_One"":""Brandon Stephens"",""Shot_Number_One"":""None"",""Loader_Operator_Two"":""Beau Thompson"",""Loads_15_Ton"":""0"",""Shot_Number_Two"":""None""},""C3"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":98.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C4"":{""Availability"":6.1,""Runtime"":40.3,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":98.5,""Total"":363.6,""Produced_Item_Code"":""ST3510"",""Performance"":163.9},""C5"":{""Availability"":5.9,""Runtime"":39.0,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":98.5,""Total"":216.8,""Produced_Item_Code"":""ST3510"",""Performance"":101.1},""Workcenter"":{""Availability"":5.4,""Runtime"":79.3,""Total"":580.4,""Scheduled_Status"":""Unscheduled"",""Performance"":133.0,""Scheduled_Runtime"":664.0},""C6"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C7"":{""Availability"":5.6,""Runtime"":37.3,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":98.0,""Total"":136.2,""Produced_Item_Code"":""_"",""Performance"":86.9},""C8"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""1 1/2IN CRUSHER RUN"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""ST5450"",""Performance"":null},""Circuit"":{""A"":{""Line"":{""A"":{""Runtime"":40.3,""Total"":363.6},""B"":{""Runtime"":39.0,""Total"":216.8}},""Runtime"":79.3,""Total"":580.4},""B"":{""Runtime"":0.0,""Total"":0.0}},""C1"":{""Availability"":5.9,""Runtime"":39.5,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":98.2,""Total"":794.5,""Produced_Item_Code"":""_"",""Performance"":126.4}}}"	4/10/26 7:35
70	4/10/26 0:00	PR101_03_20260410_1_001	101	127	"{""Metrics"":{""Site"":{""Loader_Operator_One"":""Brandon Stephens"",""Shot_Number_One"":""None"",""Loader_Operator_Two"":""Beau Thompson"",""Loads_15_Ton"":""0"",""Shot_Number_Two"":""None""},""C3"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":99.3,""Total"":15.4,""Produced_Item_Code"":""_"",""Performance"":null},""C4"":{""Availability"":96.1,""Runtime"":528.4,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":100.0,""Total"":3418.6,""Produced_Item_Code"":""ST3510"",""Performance"":117.6},""C5"":{""Availability"":96.2,""Runtime"":529.4,""Produced_Item_Description"":""#57"",""Belt_Scale_Availability"":100.0,""Total"":2936.0,""Produced_Item_Code"":""ST3510"",""Performance"":100.8},""Workcenter"":{""Availability"":87.7,""Production_Mode"":""_"",""Runtime"":1057.8,""Start_Time"":""_"",""Scheduled_Hours"":""_"",""Total"":6370.1,""Scheduled_Status"":""Scheduled"",""Performance"":109.5,""Scheduled_Runtime"":550.1},""C6"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""_"",""Performance"":null},""C7"":{""Availability"":95.2,""Runtime"":524.0,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":100.0,""Total"":1595.7,""Produced_Item_Code"":""_"",""Performance"":72.5},""C8"":{""Availability"":0.0,""Runtime"":0.0,""Produced_Item_Description"":""1 1/2IN CRUSHER RUN"",""Belt_Scale_Availability"":0.0,""Total"":0.0,""Produced_Item_Code"":""ST5450"",""Performance"":null},""Circuit"":{""A"":{""Line"":{""A"":{""Runtime"":528.4,""Total"":3434.0},""B"":{""Runtime"":529.4,""Total"":2936.0}},""Runtime"":1057.8,""Total"":6370.1},""B"":{""Runtime"":0.0,""Total"":0.0}},""C1"":{""Availability"":96.4,""Runtime"":530.2,""Produced_Item_Description"":""_"",""Belt_Scale_Availability"":98.7,""Total"":10758.8,""Produced_Item_Code"":""_"",""Performance"":127.5}}}"	4/15/26 16:16
